Codigo_distrito,Nombre_distrito,Nombre_barrio,Nombre_calle,Dia_semana,Descripcion_tipo_dia,Descripcion_turno,Numero_muertos,Numero_lesionados_leves,Numero_lesionados_graves,Numero_victimas,Numero_vehiculos_implicados,Longitud,Latitud,fecha
3,Sants-Montjuïc,la Marina del Prat Vermell,Cal Cisó                                          ,Dl,Laboral,Tarda,0,1,0,1,2,2.1418169999999996,41.350787,2018-02-12 21:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,B-10 (Besòs)                                      ,Dv,Laboral,Tarda,0,2,0,2,2,2.152299,41.351299,2018-02-16 16:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Acer                                              ,Dm,Laboral,Tarda,0,1,0,1,2,2.13761,41.351231,2018-02-06 17:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Motors / Zona Franca                              ,Dj,Laboral,Tarda,0,1,0,1,2,2.145666,41.351003999999996,2018-12-20 19:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Zona Franca                                       ,Ds,Laboral,Matí,0,1,0,1,2,2.1450150000000003,41.351306,2018-12-22 12:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Zona Franca                                       ,Dv,Laboral,Matí,0,1,0,1,2,2.145722,41.350563,2018-12-14 13:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Dc,Laboral,Tarda,0,1,0,1,2,2.1572459999999998,41.352392,2018-10-10 20:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Dj,Laboral,Tarda,0,1,0,1,2,2.152299,41.351299,2018-05-03 19:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,B-10 (Besòs)                                      ,Dm,Laboral,Tarda,0,1,0,1,2,2.152299,41.351299,2018-10-09 19:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Dc,Laboral,Tarda,0,1,0,1,3,2.154574,41.3518,2018-07-04 14:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Llobregat)                               ,Dm,Laboral,Tarda,0,1,0,1,2,2.1555470000000003,41.352364,2018-07-03 20:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Dl,Laboral,Matí,0,1,0,1,2,2.154574,41.3518,2018-06-18 08:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Zona Franca                                       ,Ds,Laboral,Tarda,0,1,0,1,2,2.145227,41.352004,2018-10-20 14:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Motors                                            ,Dm,Laboral,Matí,0,1,0,1,2,2.148879,41.352165,2018-06-12 09:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Mare de Déu de Port                               ,Dv,Laboral,Matí,0,0,0,0,1,2.149624,41.353297,2018-05-04 12:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Mare de Déu de Port                               ,Dc,Laboral,Tarda,0,2,0,2,2,2.151432,41.35244,2018-01-24 18:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Mare de Déu de Port                               ,Dm,Laboral,Matí,0,0,0,0,1,2.152216,41.352044,2018-06-19 08:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Mare de Déu de Port                               ,Dl,Laboral,Matí,0,1,0,1,2,2.154948,41.35163,2018-10-08 10:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Mare de Déu de Port / Cantunis                    ,Dc,Laboral,Tarda,0,2,0,2,2,2.158849,41.352068,2018-06-06 17:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Mare de Déu de Port                               ,Dj,Laboral,Tarda,0,1,0,1,2,2.1585419999999997,41.352158,2018-04-19 15:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Mare de Déu de Port                               ,Dv,Laboral,Matí,0,1,0,1,2,2.157848,41.352162,2018-06-08 13:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Mare de Déu de Port                               ,Dm,Laboral,Tarda,0,1,0,1,2,2.154948,41.35163,2018-07-10 14:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Plom / Acer                                       ,Dj,Laboral,Matí,0,2,0,2,2,2.136558,41.352092,2018-04-05 12:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Ulldecona / Sovelles                              ,Dv,Laboral,Matí,0,0,0,0,1,2.143206,41.352396,2018-05-04 10:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Dc,Laboral,Tarda,0,1,0,1,2,2.154574,41.3518,2018-05-23 15:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Mare de Déu de Port / Motors                      ,Ds,Laboral,Tarda,0,1,0,1,2,2.151053,41.352920000000005,2018-12-01 17:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Metal·lúrgia                                      ,Ds,Laboral,Matí,0,1,0,1,2,2.1350540000000002,41.351754,2018-06-23 10:00:00
3,Sants-Montjuïc,el Poble-sec,Mare de Déu de Port                               ,Dv,Laboral,Tarda,0,0,0,0,1,2.156486,41.352933,2018-08-03 16:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Dm,Laboral,Matí,0,1,0,1,2,2.155751,41.352038,2018-12-04 07:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Dm,Laboral,Matí,0,1,0,1,2,2.155751,41.352038,2018-09-18 08:00:00
3,Sants-Montjuïc,el Poble-sec,Mare de Déu de Port / Motors                      ,Ds,Laboral,Matí,0,1,0,1,2,2.151053,41.352920000000005,2018-12-29 11:00:00
3,Sants-Montjuïc,el Poble-sec,Motors / Mare de Déu de Port                      ,Dj,Laboral,Matí,0,1,0,1,3,2.151053,41.352920000000005,2018-07-26 09:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Zona Franca / Ulldecona                           ,Dc,Laboral,Matí,0,0,0,0,1,2.144211,41.353021000000005,2018-03-28 11:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,B-10 (Besòs)                                      ,Dj,Laboral,Tarda,0,1,0,1,2,2.157825,41.353001,2018-05-24 14:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Dc,Laboral,Tarda,0,1,0,1,2,2.156821,41.352475,2018-01-03 17:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Nou                                               ,Dg,Laboral,Tarda,0,2,0,2,1,2.1414009999999997,41.353524,2018-07-08 19:00:00
3,Sants-Montjuïc,el Poble-sec,Litoral (Llobregat)                               ,Ds,Laboral,Nit,1,0,0,1,1,2.159933,41.355195,2018-12-01 01:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Dv,Laboral,Nit,0,2,0,2,3,2.156821,41.352475,2018-04-27 22:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Zona Franca                                       ,Dm,Laboral,Tarda,0,2,0,2,2,2.143938,41.353677000000005,2018-10-16 16:00:00
3,Sants-Montjuïc,el Poble-sec,Litoral (Besòs)                                   ,Dg,Laboral,Matí,0,1,0,1,2,2.1600759999999997,41.355115000000005,2018-06-10 07:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Zona Franca / Cisell                              ,Dl,Laboral,Matí,0,1,0,1,2,2.1433400000000002,41.3542,2018-01-22 09:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Dl,Laboral,Nit,0,4,0,4,4,2.157825,41.353001,2018-02-05 22:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Cisell                                            ,Dm,Laboral,Matí,0,0,1,1,2,2.1425009999999998,41.353814,2018-06-26 13:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Zona Franca / Cisell                              ,Dv,Laboral,Matí,0,1,0,1,2,2.1433400000000002,41.3542,2018-11-09 12:00:00
3,Sants-Montjuïc,el Poble-sec,Litoral (Llobregat)                               ,Dj,Laboral,Tarda,0,1,0,1,2,2.159933,41.355195,2018-01-11 15:00:00
3,Sants-Montjuïc,la Marina de Port,Zona Franca                                       ,Dj,Laboral,Tarda,0,0,0,0,1,2.14332,41.354639,2018-05-03 18:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Mare de Déu de Port                               ,Dj,Laboral,Tarda,0,1,0,1,2,2.146667,41.354821,2018-06-28 15:00:00
3,Sants-Montjuïc,la Marina de Port,Foc / Urani                                       ,Dm,Laboral,Matí,0,1,0,1,2,2.138761,41.355074,2018-01-16 09:00:00
3,Sants-Montjuïc,la Marina de Port,Foc                                               ,Dm,Laboral,Tarda,0,1,0,1,2,2.138377,41.355072,2018-03-27 18:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Zona Franca                                       ,Dj,Laboral,Tarda,0,0,0,0,2,2.142801,41.355345,2018-06-14 18:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Foc                                               ,Dv,Laboral,Matí,0,1,0,1,2,2.13963,41.35532,2018-05-11 13:00:00
3,Sants-Montjuïc,la Marina de Port,Foc / Urani                                       ,Dm,Laboral,Tarda,0,1,0,1,1,2.138761,41.355074,2018-01-16 16:00:00
3,Sants-Montjuïc,la Marina de Port,Alumini                                           ,Dv,Laboral,Matí,0,1,0,1,2,2.1357310000000003,41.355419,2018-07-13 13:00:00
3,Sants-Montjuïc,el Poble-sec,Litoral (Besòs)                                   ,Dm,Laboral,Matí,0,2,0,2,2,2.1607939999999997,41.355823,2018-03-06 07:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Dj,Laboral,Tarda,0,1,0,1,2,2.1623069999999998,41.357183,2018-01-25 18:00:00
3,Sants-Montjuïc,el Poble-sec,Litoral (Llobregat)                               ,Dg,Laboral,Nit,0,2,0,2,2,2.160666,41.355903999999995,2018-11-11 03:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Zona Franca / Foc                                 ,Dv,Laboral,Matí,0,2,0,2,2,2.1418,41.356324,2018-11-09 09:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Zona Franca                                       ,Dm,Laboral,Tarda,0,2,0,2,2,2.1417610000000002,41.355989,2018-10-23 14:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Zona Franca                                       ,Dj,Laboral,Tarda,0,3,0,3,2,2.1429110000000002,41.354403999999995,2018-05-24 17:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Foc / Zona Franca                                 ,Dm,Laboral,Matí,0,2,0,2,2,2.1418,41.356324,2018-05-08 11:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Zona Franca / Foc                                 ,Dj,Laboral,Tarda,0,1,0,1,2,2.1418,41.356324,2018-12-20 20:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Zona Franca / Foc                                 ,Dc,Laboral,Tarda,0,1,0,1,2,2.1418,41.356324,2018-03-21 14:00:00
3,Sants-Montjuïc,la Marina de Port,Mare de Déu de Port / Vilageliu i Gavaldà         ,Dm,Laboral,Matí,0,1,0,1,1,2.14512,41.35613,2018-11-27 09:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Dv,Laboral,Tarda,0,1,0,1,2,2.1615439999999997,41.356507,2018-03-23 16:00:00
3,Sants-Montjuïc,el Poble-sec,B-10 (Llobregat)                                  ,Dl,Laboral,Matí,0,2,0,2,3,2.16142,41.356586,2018-05-14 08:00:00
3,Sants-Montjuïc,la Marina de Port,Zona Franca / Foc                                 ,Dm,Laboral,Matí,0,2,0,2,1,2.1418,41.356324,2018-06-12 07:00:00
3,Sants-Montjuïc,la Marina de Port,Zona Franca                                       ,Dm,Laboral,Matí,0,1,0,1,2,2.141315,41.356621999999994,2018-12-04 07:00:00
3,Sants-Montjuïc,la Marina de Port,Mare de Déu de Port / Vilageliu i Gavaldà         ,Dv,Laboral,Tarda,0,2,0,2,2,2.14512,41.35613,2018-09-14 14:00:00
3,Sants-Montjuïc,la Marina de Port,Foc                                               ,Dj,Laboral,Tarda,0,1,0,1,2,2.142629,41.356497,2018-04-26 18:00:00
3,Sants-Montjuïc,la Marina de Port,Foc                                               ,Dj,Laboral,Tarda,0,1,0,1,2,2.142629,41.356497,2018-03-01 20:00:00
3,Sants-Montjuïc,la Marina de Port,Foc / Zona Franca                                 ,Dm,Laboral,Tarda,0,1,0,1,2,2.1418,41.356324,2018-06-12 19:00:00
3,Sants-Montjuïc,la Marina de Port,Zona Franca                                       ,Dj,Laboral,Tarda,0,1,0,1,1,2.141495,41.35715,2018-06-14 17:00:00
3,Sants-Montjuïc,la Marina de Port,Alts Forns / Urani                                ,Dj,Laboral,Matí,0,1,0,1,2,2.137209,41.357186,2018-09-06 09:00:00
3,Sants-Montjuïc,la Marina de Port,Alts Forns                                        ,Dc,Laboral,Tarda,0,1,0,1,1,2.1384279999999998,41.357561,2018-11-28 17:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,B-10 (Besòs)                                      ,Dj,Laboral,Tarda,0,1,0,1,2,2.1615439999999997,41.356507,2018-08-02 17:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Ds,Laboral,Matí,0,1,0,1,2,2.1615439999999997,41.356507,2018-06-02 12:00:00
3,Sants-Montjuïc,la Marina de Port,Alts Forns                                        ,Dg,Laboral,Tarda,0,1,0,1,2,2.138808,41.35795,2018-01-07 19:00:00
3,Sants-Montjuïc,la Marina de Port,Foc                                               ,Dm,Laboral,Tarda,0,1,0,1,2,2.1440759999999996,41.358389,2018-04-03 21:00:00
3,Sants-Montjuïc,la Marina de Port,Foc                                               ,Dv,Laboral,Matí,0,2,0,2,2,2.1440759999999996,41.358389,2018-11-23 12:00:00
3,Sants-Montjuïc,la Marina de Port,Mare de Déu de Port / Foc                         ,Dv,Laboral,Matí,0,2,0,2,1,2.143581,41.357988,2018-04-27 10:00:00
3,Sants-Montjuïc,la Marina de Port,Alts Forns / Zona Franca                          ,Ds,Laboral,Tarda,0,1,0,1,2,2.140346,41.358358,2018-06-02 15:00:00
3,Sants-Montjuïc,la Marina de Port,Alts Forns / Zona Franca                          ,Dv,Laboral,Tarda,0,1,0,1,2,2.140346,41.358358,2018-06-08 15:00:00
3,Sants-Montjuïc,la Marina de Port,Alts Forns                                        ,Ds,Laboral,Tarda,0,0,0,0,2,2.141509,41.359103000000005,2018-05-19 20:00:00
3,Sants-Montjuïc,la Marina de Port,Alts Forns                                        ,Ds,Laboral,Matí,0,0,0,0,2,2.141036,41.358964,2018-05-26 07:00:00
3,Sants-Montjuïc,la Marina de Port,Zona Franca                                       ,Dg,Laboral,Matí,0,0,0,0,2,2.139368,41.359286,2018-06-24 10:00:00
3,Sants-Montjuïc,el Poble-sec,Foc                                               ,Dl,Laboral,Matí,0,1,0,1,2,2.1440759999999996,41.358389,2018-03-12 13:00:00
3,Sants-Montjuïc,la Marina de Port,Ferrocarrils Catalans                             ,Dl,Laboral,Tarda,0,1,0,1,2,2.144365,41.359345000000005,2018-08-20 14:00:00
3,Sants-Montjuïc,la Marina de Port,Ferrocarrils Catalans                             ,Dl,Laboral,Tarda,0,0,0,0,1,2.144365,41.359345000000005,2018-08-13 20:00:00
3,Sants-Montjuïc,la Marina de Port,Foc / Ferrocarrils Catalans                       ,Dl,Laboral,Matí,0,1,0,1,2,2.144593,41.359048,2018-07-23 11:00:00
3,Sants-Montjuïc,la Marina de Port,Foc                                               ,Dv,Laboral,Matí,0,0,0,0,2,2.1478189999999997,41.359964,2018-01-05 07:00:00
3,Sants-Montjuïc,la Marina de Port,Alts Forns / Mare de Déu de Port                  ,Dc,Laboral,Matí,0,2,0,2,2,2.1420619999999997,41.359607000000004,2018-01-31 11:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Dl,Laboral,Matí,0,1,0,1,2,2.163912,41.358471,2018-07-09 09:00:00
3,Sants-Montjuïc,el Poble-sec,Litoral (Besòs)                                   ,Dc,Laboral,Matí,0,1,0,1,1,2.165611,41.359691999999995,2018-01-24 07:00:00
3,Sants-Montjuïc,el Poble-sec,Migdia                                            ,Dm,Laboral,Tarda,0,1,0,1,1,2.159712,41.361377000000005,2018-05-29 14:00:00
3,Sants-Montjuïc,la Marina de Port,Foc                                               ,Dm,Laboral,Matí,0,2,0,2,2,2.147033,41.359912,2018-02-06 12:00:00
3,Sants-Montjuïc,la Marina de Port,Mare de Déu de Port / Alts Forns                  ,Ds,Laboral,Matí,0,1,0,1,2,2.1420619999999997,41.359607000000004,2018-12-01 09:00:00
3,Sants-Montjuïc,la Marina de Port,Alts Forns / Mare de Déu de Port                  ,Dj,Laboral,Tarda,0,2,0,2,1,2.1420619999999997,41.359607000000004,2018-09-20 18:00:00
3,Sants-Montjuïc,la Marina de Port,Jocs del 92 / Foc                                 ,Dm,Laboral,Matí,0,1,0,1,3,2.149901,41.359761999999996,2018-06-26 08:00:00
3,Sants-Montjuïc,la Marina de Port,Foc / Jocs del 92                                 ,Dc,Laboral,Matí,0,1,0,1,2,2.149901,41.359761999999996,2018-12-12 13:00:00
3,Sants-Montjuïc,la Marina de Port,Mecànica / Foneria                                ,Dj,Laboral,Tarda,0,1,0,1,2,2.137165,41.359905,2018-01-04 18:00:00
3,Sants-Montjuïc,la Marina de Port,Foneria                                           ,Ds,Laboral,Tarda,0,0,0,0,3,2.137609,41.359996,2018-03-17 20:00:00
3,Sants-Montjuïc,el Poble-sec,Foc / Jocs del 92                                 ,Dv,Laboral,Matí,0,1,0,1,2,2.149901,41.359761999999996,2018-12-21 07:00:00
3,Sants-Montjuïc,la Marina de Port,Foneria                                           ,Dj,Laboral,Matí,0,1,0,1,2,2.13816,41.36022,2018-06-28 08:00:00
3,Sants-Montjuïc,la Marina de Port,Zona Franca / Foneria                             ,Dj,Laboral,Nit,0,2,0,2,2,2.138747,41.360548,2018-11-01 00:00:00
3,Sants-Montjuïc,la Marina de Port,Ferrocarrils Catalans                             ,Dg,Laboral,Matí,0,0,0,0,6,2.142385,41.36043,2018-06-24 09:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,B-10 (Besòs)                                      ,Dj,Laboral,Tarda,0,6,0,6,3,2.165611,41.359691999999995,2018-08-16 17:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Llobregat)                               ,Dm,Laboral,Tarda,0,1,0,1,3,2.1681209999999997,41.361562,2018-05-22 15:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Dv,Laboral,Tarda,0,2,0,2,3,2.165611,41.359691999999995,2018-07-27 19:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Llobregat)                               ,Dc,Laboral,Tarda,0,1,0,1,3,2.1681209999999997,41.361562,2018-10-24 15:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Llobregat)                               ,Dg,Laboral,Tarda,0,5,0,5,3,2.1681209999999997,41.361562,2018-02-18 20:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Dv,Laboral,Tarda,0,1,0,1,2,2.165611,41.359691999999995,2018-04-06 17:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Dg,Laboral,Tarda,0,1,0,1,2,2.165611,41.359691999999995,2018-12-23 15:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,B-10 (Llobregat)                                  ,Dl,Laboral,Matí,0,2,0,2,2,2.167249,41.360975,2018-03-12 10:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Dj,Laboral,Tarda,0,1,0,1,2,2.165611,41.359691999999995,2018-12-27 19:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Besòs)                                   ,Dj,Laboral,Tarda,0,0,0,0,3,2.165611,41.359691999999995,2018-05-31 14:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Llobregat)                               ,Dj,Laboral,Matí,0,1,0,1,3,2.1681209999999997,41.361562,2018-03-22 09:00:00
3,Sants-Montjuïc,la Marina del Prat Vermell,Litoral (Llobregat)                               ,Dv,Laboral,Matí,0,1,0,1,3,2.1681209999999997,41.361562,2018-08-24 09:00:00
